app_id,date,is_recommended,hours,user_id
1222690,2022-03-07,True,210.2,5033371
527430,2019-02-10,True,102.3,12501573
527430,2021-06-18,False,53.3,10193269
527430,2020-05-29,True,20.4,11215607
1222690,2022-07-11,True,31.7,13223723
57300,2016-01-19,False,5.4,6809753
645630,2020-09-09,True,27.5,12477670
365590,2019-02-09,True,31.8,6077428
1016920,2021-06-09,True,6.0,10783175
1042550,2019-10-18,False,0.9,9463621
612880,2021-10-05,True,84.8,13537402
612880,2022-01-30,True,8.8,12386367
282800,2022-11-22,True,291.4,11786974
244450,2018-10-27,False,399.2,5632008
1238860,2021-08-15,True,17.6,7287379
365590,2018-06-12,False,5.6,8458456
1571440,2021-05-01,False,0.3,13443415
557340,2022-02-04,True,3.1,5568843
282800,2019-06-28,True,28.1,12198314
282800,2019-01-16,True,1.5,10776272
203160,2021-03-25,True,13.8,13028182
999220,2022-01-15,True,12.2,10185534
282800,2020-11-28,True,0.7,9520551
286690,2017-11-23,True,13.6,6427804
286690,2019-03-09,True,8.7,12282694
25000,2020-08-14,False,9.3,8975084
219150,2018-01-14,True,6.6,10297111
282800,2015-08-11,False,7.0,9357916
559650,2020-11-26,True,2.5,6051981
365590,2017-10-02,False,19.5,5916263
627270,2019-03-19,False,104.1,5753893
286690,2018-11-10,True,8.8,6593072
203160,2019-06-29,True,43.5,7027558
1229380,2021-11-25,True,1.1,4378149
1207650,2021-03-21,True,29.3,7057708
1584090,2022-10-02,True,8.5,7993544
1571440,2021-04-23,True,12.1,10478787
1254120,2021-08-12,True,24.7,12246612
1088790,2021-10-24,False,3.9,5276029
612880,2022-08-25,True,24.9,8033231
205100,2014-03-16,True,17.7,11867386
636480,2017-10-14,True,49.5,5104774
629760,2021-05-21,True,55.5,10185534
1057090,2022-08-05,True,8.3,2101989
1016920,2020-11-27,True,4.7,11491996
612880,2021-08-25,True,11.7,877272
282800,2021-08-18,True,1.9,11951345
751780,2021-07-19,True,87.7,13081458
803330,2022-09-04,True,10.7,2205966
559650,2022-04-23,True,1.2,5767007
20900,2012-07-13,True,48.9,11267641
803330,2021-01-05,True,15.9,12677571
714010,2021-01-05,True,28.5,781382
1999360,2022-08-01,True,15.7,10025976
286690,2016-09-17,True,23.0,617459
304930,2014-07-13,True,78.3,2442322
1238860,2021-01-20,True,115.2,6922450
559650,2022-11-12,True,26.0,1881686
200510,2017-07-13,True,6.1,11215607
32470,2020-12-17,True,56.7,13796053
627270,2021-11-01,True,5.6,13361840
629520,2021-01-13,True,69.3,234934
304930,2014-08-25,True,17.5,5290564
70,2017-08-23,False,1.4,11250992
287390,2019-04-17,True,17.1,10195929
346010,2015-07-19,True,2.9,10221539
304930,2022-04-30,True,5.0,10994784
960910,2021-10-09,True,9.7,154107
612880,2021-07-03,True,40.9,7861463
774181,2021-05-01,True,19.4,6394440
25000,2017-10-20,True,3.4,12548461
203160,2016-01-28,True,8.7,4407617
32440,2022-12-30,True,45.5,2021953
286690,2019-01-30,False,9.5,12118304
291650,2019-11-21,True,28.5,11867386
559650,2022-08-06,True,2.6,10185534
286690,2018-10-11,True,11.0,10877413
629520,2020-04-13,True,653.1,10185534
205100,2020-12-10,True,13.2,12336213
447530,2020-08-12,True,21.5,14158102
595520,2018-03-10,True,3.1,11215607
270150,2021-05-14,True,13.5,8796608
346010,2017-12-10,True,4.0,4385236
750920,2020-09-15,False,13.0,11139833
50130,2018-03-27,True,151.0,9357542
2060130,2022-09-24,True,19.2,11551671
286690,2018-10-26,True,8.7,10148791
40800,2011-07-11,True,56.2,7727529
803330,2022-04-30,True,22.8,11543439
286690,2017-09-24,True,20.4,7750489
746850,2021-07-24,False,1.6,9171475
269210,2022-06-28,True,29.0,20011
278080,2014-10-08,True,74.1,4759256
997070,2021-08-02,False,19.2,11227748
372000,2017-04-25,True,494.8,6317910
205100,2013-10-20,True,29.8,11180948
220440,2021-09-12,True,669.5,8371461
803330,2020-08-18,True,20.8,8433477
2087030,2022-10-02,True,13.5,9980410
203160,2021-05-28,True,17.5,2792342
955900,2019-01-11,True,666.9,10163143
321360,2019-03-06,True,6.1,6733687
365360,2019-08-04,True,541.2,13642377
447040,2016-11-28,True,21.4,1174153
257850,2018-06-25,True,25.8,6922450
367450,2021-05-31,True,4.5,13518797
50130,2017-09-12,True,12.8,5291221
32470,2014-10-18,True,17.1,5332673
629520,2020-05-10,True,358.5,9586290
1139900,2020-11-18,True,9.2,6962962
257850,2017-07-04,True,9.4,11601869
7940,2021-05-13,True,6.5,8773900
763890,2019-11-13,True,4.0,12042340
627270,2020-01-24,False,8.4,11250992
291650,2021-11-21,True,101.2,11679201
200510,2016-01-20,True,68.7,2851887
286690,2020-09-06,True,6.6,5134739
286690,2017-02-07,True,7.5,4407617
403640,2021-12-01,True,14.8,10409909
1205450,2021-05-30,True,3.3,3794158
629760,2021-05-09,False,5.7,8044156
763890,2021-06-29,True,12.5,7335901
286690,2018-10-16,True,6.3,3189129
450540,2021-03-21,True,15.1,6261174
50130,2016-09-13,True,36.6,6007300
601840,2020-06-15,True,26.1,11498917
40970,2017-10-28,True,31.6,8557175
365360,2021-05-04,True,46.4,12014212
626690,2018-03-07,True,101.1,10588433
50130,2017-01-16,True,49.5,6758736
1229380,2021-06-29,True,5.5,5276029
629760,2019-11-26,True,34.9,12961312
559650,2021-11-02,True,9.0,6593072
977400,2022-01-13,True,137.2,20011
502520,2019-12-29,True,3.3,5142841
346010,2019-01-27,False,0.1,9821984
225540,2019-07-31,True,5.0,13318342
414340,2018-03-21,True,0.4,10184512
287290,2021-03-17,True,29.1,10955436
287290,2020-10-21,True,24.6,3809112
1359980,2022-06-19,True,10.1,13697822
287290,2017-11-27,True,44.3,7782472
250320,2017-06-24,True,26.5,11820466
414340,2022-12-19,False,1.8,7661383
544810,2020-04-25,False,95.4,5764901
282900,2017-04-28,True,53.0,238235
414340,2018-10-21,True,6.6,8876951
1173770,2021-08-12,True,17.3,10193269
250320,2014-12-19,True,13.5,3482263
238460,2015-01-09,True,41.0,254594
250320,2013-12-11,True,7.7,11671827
287290,2016-06-15,True,0.7,6983987
414340,2019-09-30,True,7.2,10662072
414340,2021-04-17,True,12.6,5646535
414340,2021-04-28,True,8.1,7746774
414340,2019-01-16,True,8.6,13928447
253710,2015-07-20,False,0.1,7224556
1359980,2022-10-08,True,8.1,9308301
250320,2016-06-11,True,11.0,8582134
287290,2022-10-15,False,32.7,7819122
414340,2020-04-11,True,8.1,2123938
250320,2018-06-03,True,17.4,5714264
414340,2020-04-27,True,10.3,4507387
238460,2021-07-23,True,2.5,9049415
544810,2020-12-21,True,1.6,9365181
238460,2016-05-07,True,25.7,5203022
658850,2021-07-07,True,21.4,7713999
253710,2014-12-07,True,20.2,12996135
414340,2020-03-09,True,6.9,6738130
414340,2021-12-05,True,9.5,6816781
238460,2016-11-23,True,52.9,1467520
414340,2018-11-21,True,12.9,12745558
658850,2020-08-03,True,15.4,11675404
1359980,2022-06-26,True,9.5,9526331
414340,2017-09-17,True,7.6,9106505
238460,2020-08-14,True,93.3,2630661
414340,2018-12-20,True,3.0,14263260
287290,2020-11-10,True,10.1,1274869
414340,2020-07-26,False,3.2,8194617
414340,2018-12-12,True,8.9,6378515
282900,2018-05-23,True,33.4,7025060
282900,2015-05-14,True,44.2,259196
250320,2013-10-11,True,9.4,7806155
343780,2022-07-23,True,0.3,1721298
250320,2021-07-03,True,7.1,7661383
282900,2016-04-05,True,20.1,4297704
414340,2018-11-12,True,8.6,5033371
282900,2017-11-01,False,19.5,5033371
414340,2017-12-31,True,17.1,9171985
282900,2016-04-03,True,42.9,11743920
414340,2018-09-10,True,8.1,10288263
414340,2021-04-14,True,9.5,8033231
678950,2018-01-26,True,79.1,7231123
544810,2019-08-13,True,40.3,5822654
287290,2019-01-16,False,16.5,11630439
250320,2015-09-01,True,10.0,11680004
414340,2020-01-09,True,9.1,1961647
287290,2021-12-28,True,0.7,7717752
250320,2014-06-25,True,8.2,9214515
414340,2021-03-14,True,4.9,4077636
414340,2021-02-15,True,6.2,11948313
343780,2020-01-04,True,20.5,7927770
541570,2022-07-07,True,6.2,12877256
253710,2015-06-11,False,0.3,52285
414340,2019-06-08,False,0.1,9919892
1359980,2022-07-01,True,7.7,12576731
541570,2018-12-02,True,18.5,13697822
343780,2021-08-03,True,9.0,11675404
414340,2022-12-27,True,7.6,1533006
250320,2017-06-18,True,141.8,12399377
250320,2022-03-11,True,10.4,11561960
1173770,2022-01-08,True,13.5,5408688
544810,2020-06-05,True,1.3,6623107
287290,2020-06-16,True,6.1,4241612
238460,2014-10-05,True,3.5,11914973
250320,2022-08-29,True,11.2,5374763
282900,2020-06-27,True,80.4,7097222
282900,2016-03-21,True,36.6,11573153
238460,2018-07-05,True,5.0,4068324
238460,2021-04-18,True,5.8,5948685
250320,2015-11-10,True,16.7,4447782
238460,2020-03-27,True,31.7,31181
282900,2021-02-15,True,6.5,1436200
414340,2020-09-09,True,14.8,10844338
250320,2021-05-25,True,9.6,11951345
678950,2018-06-02,False,167.9,11743920
658850,2020-04-18,True,3.5,1988901
414340,2020-11-07,True,11.3,11630439
414340,2021-05-07,True,7.8,9577365
250320,2014-11-29,True,8.2,12296929
250320,2017-10-04,True,16.2,6521966
541570,2021-04-09,True,14.1,1008497
238460,2015-12-19,True,6.2,5289210
250320,2015-10-08,True,14.7,13085539
678950,2018-01-26,True,199.5,871951
250320,2021-04-05,True,8.9,10955436
414340,2020-07-18,False,7.5,11837622
287290,2020-07-26,False,6.1,5217005
238460,2020-07-27,True,28.8,9637826
287290,2015-05-23,True,14.3,2992922
658850,2021-10-16,True,13.0,4382023
544810,2020-12-20,True,1.9,201848
1173770,2021-07-29,True,2.2,3293412
414340,2020-01-12,True,6.9,4135066
238460,2021-04-04,True,6.4,7324802
414340,2018-01-24,True,17.2,12136434
414340,2018-01-06,True,10.3,4426182
250320,2014-07-09,True,8.0,13827791
282900,2016-01-14,True,35.2,170561
414340,2019-07-02,True,10.6,11411714
414340,2018-09-14,True,6.3,3183762
678950,2018-02-06,True,60.3,12426132
658850,2019-12-12,True,7.3,9711757
287290,2022-12-27,True,16.8,7039611
238460,2014-06-29,True,60.3,11471042
238460,2014-06-26,True,3.3,12140119
343780,2022-02-03,True,11.4,13691132
544810,2020-11-26,True,10.9,12724296
287290,2022-06-29,False,4.6,10027779
250320,2013-10-11,True,4.5,11575594
250320,2016-12-09,True,1.0,4944364
250320,2015-07-16,True,9.7,11542377
519860,2020-05-24,True,21.2,7792954
751780,2020-11-30,True,42.7,5804601
519860,2020-09-08,True,30.8,2630661
333640,2022-10-27,True,4.4,6565744
537180,2016-11-29,True,903.0,7789942
519860,2022-07-05,True,65.5,2032556
247080,2022-11-22,True,24.5,11929067
247080,2022-08-28,True,47.3,7669229
519860,2021-04-26,True,12.3,1490895
751780,2022-03-28,True,6.6,1512779
247080,2022-08-05,True,18.0,3397289
240,2022-01-14,True,57.9,13335302
519860,2022-07-05,True,143.0,1696160
207140,2021-01-04,True,10.6,5137058
45740,2016-02-23,True,8.6,238235
207140,2018-02-17,True,46.5,6521966
333640,2018-06-01,True,72.4,13931647
203160,2014-04-15,True,12.5,402435
287450,2021-11-25,True,2.3,1988901
519860,2022-03-19,False,0.7,12069681
203160,2020-03-22,True,11.2,8303817
519860,2018-01-15,True,15.8,13200994
45740,2021-04-24,True,66.4,9590684
247080,2018-10-10,True,269.6,11600572
519860,2018-02-27,True,43.9,7553823
751780,2019-11-27,True,20.9,6829073
1496790,2022-10-22,True,43.1,7231123
751780,2019-11-25,True,42.6,11887940
519860,2020-12-28,True,8.0,4418585
207140,2017-03-13,False,0.2,9602284
203160,2021-05-26,True,12.3,11951345
247080,2019-10-06,True,0.6,4382023
45740,2022-06-18,False,4.0,6913827
287450,2020-11-04,True,282.1,4331694
1496790,2022-10-23,True,31.9,4241612
207140,2015-06-17,True,5.0,4924861
203160,2022-08-11,True,22.6,7808838
240,2017-08-28,True,18.0,6058314
751780,2022-11-24,True,95.9,1016015
751780,2019-12-21,True,8.6,5805387
751780,2020-09-05,True,16.9,11837622
751780,2021-08-04,True,4.7,4356675
333640,2021-12-05,True,86.6,12072203
247080,2021-05-20,True,33.5,8563876
240,2015-12-19,True,127.9,5289210
247080,2022-08-20,True,17.0,5782536
751780,2020-11-25,True,64.8,4382023
519860,2020-06-06,True,25.3,4882931
247080,2021-04-08,True,6.3,4231488
751780,2022-11-21,True,12.6,7348478
519860,2020-11-29,True,19.5,13223723
247080,2015-12-23,True,4.8,4133725
203160,2018-03-31,True,20.2,1988901
519860,2021-11-12,True,0.2,4761554
115320,2022-01-15,True,9.7,13335302
519860,2018-10-17,True,43.0,1013127
115320,2014-06-24,True,19.4,11637371
751780,2020-08-04,True,190.7,6848148
207140,2021-05-31,True,7.8,8480415
45740,2020-09-30,True,21.1,3809112
519860,2019-10-01,True,12.9,5289210
519860,2022-04-06,True,8.6,12576731
207140,2022-03-02,False,6.6,7699670
207140,2019-07-02,True,1.1,11999812
333640,2019-07-03,True,77.6,12156832
751780,2022-02-05,True,8.1,52285
247080,2021-05-13,True,14.3,4882931
203160,2020-08-16,True,26.2,4959291
333640,2020-10-26,True,581.2,9077632
519860,2019-11-28,True,15.4,11405597
751780,2021-10-31,True,9.6,13590266
240,2022-07-12,True,23.3,7983268
519860,2019-04-09,True,12.1,3117
115320,2022-07-01,True,19.0,417892
203160,2022-01-14,True,12.7,13335302
115320,2022-03-11,True,7.3,9261197
537180,2018-04-28,False,817.0,7825215
519860,2022-12-31,True,10.8,1890682
247080,2022-06-13,True,4.6,7503815
1496790,2022-10-28,True,10.8,12246612
519860,2019-11-30,True,16.3,4077636
519860,2021-07-10,True,15.4,6816781
203160,2017-07-31,True,117.7,4694354
203160,2019-07-05,True,8.7,13591039
207140,2019-09-07,True,50.5,6891325
247080,2015-11-09,True,169.6,11743920
207140,2014-11-03,True,5.1,11718735
247080,2022-09-17,True,10.2,320941
751780,2019-05-25,True,29.8,2941546
537180,2016-11-09,False,1.0,4068324
207140,2021-10-03,True,16.3,13590272
751780,2022-12-29,True,46.0,7160712
247080,2015-01-02,True,24.0,455054
247080,2016-12-12,True,10.8,10394668
203160,2016-08-22,True,19.8,5415785
247080,2021-08-21,True,31.3,13194397
247080,2018-02-26,True,2.0,5800337
45740,2020-04-12,True,7.1,5563767
115320,2014-10-31,True,19.4,11795353
519860,2018-08-25,True,56.0,9510965
751780,2019-07-01,True,40.4,13950140
10680,2017-07-02,True,4.0,8113022
918570,2022-08-17,True,432.5,5454252
207140,2017-01-04,True,16.7,488528
384190,2019-06-26,True,2.3,9335406
437920,2017-08-05,True,36.2,11786974
384190,2017-02-16,True,2.7,2495998
247080,2014-11-05,True,18.5,7995425
2280,2020-04-04,True,1.2,5312746
207140,2016-11-24,True,32.6,11587158
1062160,2022-03-09,True,2.3,6376803
437920,2022-01-11,True,5.7,10352964
247080,2014-11-02,True,4.7,11287445
1062160,2022-12-17,True,6.2,1721298
384190,2018-01-17,True,1.5,9509026
207140,2015-06-18,True,8.8,13321547
384190,2021-08-07,True,2.1,27616
1062160,2020-11-26,True,7.1,6986389
10680,2019-08-11,True,4.7,14195039
207140,2013-12-21,True,183.8,11101116
2280,2019-04-12,True,0.1,1988901
247080,2018-03-31,True,58.6,10662072
437920,2022-03-20,True,0.5,2937543
918570,2022-02-02,True,1.3,9897850
207140,2015-10-25,True,15.1,9381579
65800,2022-09-08,True,127.6,12113277
65800,2021-12-26,True,57.0,11951345
207140,2016-01-05,True,63.7,5217005
2280,2021-12-17,True,7.8,13729399
384190,2019-02-07,True,3.5,6067597
10680,2022-05-01,True,14.7,10632204
10680,2019-11-01,True,1.3,4754958
247080,2015-12-24,True,20.4,7803877
627270,2017-11-15,True,2.3,12257173
207140,2015-07-15,True,10.3,12687440
384190,2018-06-03,True,1.0,6403265
10680,2012-08-26,False,53.6,9986180
10680,2011-04-14,False,2.4,10161727
437920,2021-09-08,True,6.5,5851660
384190,2017-02-03,True,7.8,11272566
10680,2018-12-01,True,2.1,6058314
519860,2018-12-26,True,28.3,4947147
247080,2017-12-24,True,22.7,9049760
2280,2019-12-15,True,8.9,5034260
384190,2022-09-24,True,1.8,12252903
437920,2022-01-02,True,17.6,13213295
384190,2016-11-28,True,1.8,11654561
384190,2019-08-09,True,7.1,12631873
207140,2017-05-25,True,16.1,10232474
2280,2015-09-30,True,54.7,7148938
437920,2022-09-08,True,10.3,8036136
10680,2016-04-08,True,12.2,2432747
384190,2018-06-30,True,3.6,4356675
384190,2018-01-01,True,1.8,3578714
918570,2021-12-03,True,24.3,8090105
65800,2020-07-20,True,22.2,4239502
384190,2022-02-01,True,5.0,4382023
247080,2015-05-09,True,9.5,12687440
10680,2022-01-03,True,18.6,13231249
65800,2011-12-01,True,37.4,6752886
384190,2017-06-10,True,4.0,6502987
384190,2020-01-30,True,7.3,5250462
10680,2020-06-24,True,10.8,6445403
65800,2014-02-26,True,122.5,3115055
519860,2018-12-14,True,13.4,9308301
384190,2017-11-01,True,6.7,9085296
207140,2014-08-31,True,46.1,5877106
10680,2013-03-29,True,39.0,11732734
207140,2015-11-12,True,9.8,7402017
207140,2016-09-21,True,5.1,4369480
238460,2015-12-31,True,5.5,11405597
238460,2017-08-16,True,44.4,14140014
223850,2014-12-22,True,3.5,5164678
238460,2018-04-29,True,13.7,4074590
238460,2018-03-25,True,2.4,13928447
238460,2015-11-25,True,12.9,6125238
238460,2019-10-06,True,3.6,4382023
238460,2017-01-04,True,4.3,488528
223850,2021-01-25,True,26.2,8261823
238460,2017-07-27,True,5.9,7650738
223850,2017-08-25,True,9.1,6482786
223850,2019-12-28,True,4.8,5034260
238460,2015-01-22,True,9.5,1960376
238460,2017-11-22,True,18.5,665152
238460,2015-07-11,True,12.4,5344255
238460,2014-06-21,True,28.8,8433477
238460,2015-04-27,True,27.2,1433003
238460,2016-10-05,True,21.3,5839321
238460,2016-01-24,True,13.9,6942158
238460,2019-01-25,True,10.8,5786032
238460,2018-06-03,True,15.9,5714264
238460,2016-02-19,True,12.5,5408688
238460,2016-11-28,True,7.6,11654561
238460,2014-06-30,True,19.5,3097115
238460,2014-06-23,True,18.7,12080504
238460,2014-11-28,True,7.1,4924861
282070,2015-10-19,False,3.7,11201949
329430,2017-02-11,True,12.0,6915967
222480,2022-06-21,True,14.1,10027779
282070,2021-10-30,True,2.8,7983268
394690,2021-06-14,True,76.7,8808340
222480,2022-08-10,True,13.6,8565641
108710,2015-07-15,True,14.4,12949944
1692250,2022-09-12,True,70.0,13156873
774181,2021-05-18,True,71.4,14253049
209000,2018-10-28,True,29.1,7144298
108710,2018-06-26,True,12.8,8540508
282070,2015-12-16,True,9.2,12261396
394690,2022-07-26,True,13.4,11837622
10500,2015-10-05,True,121.4,1659862
32370,2019-06-02,True,22.2,14195039
774181,2021-03-08,True,11.7,5035126
999220,2022-11-29,True,9.0,11535308
32440,2018-01-21,True,3.5,6913827
394690,2018-09-22,True,0.4,6570015
394690,2019-10-31,True,162.9,5429882
251060,2016-10-26,False,644.8,11770329
394690,2019-04-13,True,241.0,7656997
2300,2021-03-04,True,4.3,10020894
474960,2019-01-04,True,10.4,11630439
999220,2020-11-27,True,8.0,5960356
393080,2018-07-04,True,12.4,4806332
481510,2021-02-10,True,21.8,8274049
474960,2019-11-30,True,6.1,12208594
108710,2022-06-28,True,13.2,6742593
10500,2016-07-11,True,19.9,6380252
223470,2021-11-19,True,35.0,345126
605740,2022-02-08,False,6.3,507612
606150,2022-06-06,False,7.4,7286172
209000,2021-01-06,True,59.0,417892
32440,2020-11-02,True,9.1,6259790
209000,2022-02-18,True,16.0,6742593
223470,2019-06-28,True,19.5,5289210
394690,2022-01-04,True,262.1,3194426
999220,2020-12-09,True,18.0,11820466
24200,2015-11-13,True,97.2,11825169
1999360,2022-07-13,True,2.3,4472678
999220,2022-02-09,True,10.7,3165268
108710,2021-08-05,True,60.3,264783
999220,2021-07-06,False,1.5,12300583
110800,2013-11-30,True,22.4,11951345
557340,2020-11-27,True,10.8,6674487
108710,2019-12-21,False,9.6,1644975
474960,2017-06-07,False,7.2,1653160
223470,2014-06-25,True,23.9,5977077
282070,2020-10-06,True,7.0,11105905
209000,2017-03-03,True,37.9,11675042
589360,2020-08-27,False,56.5,12792826
393080,2020-04-15,False,5.4,9583930
282070,2018-09-12,True,127.6,4694354
108710,2017-07-04,True,15.3,9171475
895870,2022-11-15,False,0.3,8433477
1291340,2020-11-25,True,4.1,4077636
1291340,2021-12-17,True,2.6,5551459
1291340,2020-08-08,True,7.1,3544840
209000,2016-09-19,True,18.8,2432747
209000,2013-12-03,True,38.2,11820466
222480,2022-08-04,True,14.7,7039611
969990,2020-06-23,True,10.1,4561601
843380,2019-05-02,True,7.0,11711556
282070,2016-05-07,True,34.3,6915967
110800,2018-03-01,True,4.6,8382324
207610,2012-12-12,True,14.5,11960565
847370,2019-06-29,True,5.2,11361325
282070,2021-10-14,True,8.9,3354736
108710,2013-07-12,True,23.4,11678674
10500,2021-04-04,True,43.1,13911628
847370,2020-05-22,True,8.0,1988901
847370,2020-12-01,True,6.1,12069681
322500,2017-07-14,True,6.4,10862438
10500,2017-04-29,True,7.0,5033398
557340,2019-06-21,True,12.3,13949781
108710,2020-11-15,True,41.0,12072203
322500,2021-07-21,False,1.9,12979990
1999360,2022-11-26,True,45.8,9503867
847370,2021-09-02,True,34.1,6329616
445220,2020-01-29,True,11.4,11837622
1102190,2021-09-25,True,15.9,2607198
843380,2022-08-04,True,203.8,3397289
394690,2022-08-01,True,80.4,6289722
57300,2020-03-14,False,6.8,8194617
847370,2019-12-24,True,7.6,6587111
108710,2017-01-04,True,0.4,488528
1129190,2021-11-12,True,89.7,8125286
2300,2019-12-23,True,15.5,5034260
1544020,2022-12-02,True,22.1,14034107
32440,2021-01-14,True,51.7,1475906
677160,2019-04-13,True,3.2,7340444
32440,2021-12-23,True,14.3,2238555
445220,2021-02-06,True,471.3,7529227
445220,2020-04-11,True,39.6,10193269
110800,2020-02-14,True,22.6,5344255
57300,2020-10-31,True,2.7,7553823
2300,2020-09-28,True,43.7,7792954
843380,2022-05-28,True,115.7,10047417
1102190,2020-09-09,True,31.7,11769232
1368910,2021-03-27,False,2.8,245716
243470,2014-06-21,False,20.9,3486220
110800,2017-07-13,True,32.3,12180396
843380,2021-03-25,True,16.2,9772425
843380,2021-09-18,True,93.4,13756726
445220,2019-04-26,True,221.5,7008625
110800,2021-12-13,True,8.2,12290349
394690,2022-11-28,True,107.9,8125286
110800,2012-03-17,True,31.5,9459307
606150,2019-10-23,True,23.8,2123938
1999360,2022-11-24,True,38.6,320941
311310,2020-02-16,True,792.7,9215337
1291340,2020-07-22,True,0.9,9684205
108710,2016-12-28,True,12.8,14140014
1253920,2021-01-21,False,38.9,12899280
108710,2017-05-12,True,31.8,11358694
843380,2022-12-11,True,1.6,6058314
223470,2022-06-26,True,12.3,9526331
223470,2022-06-27,True,77.9,1016015
916840,2022-10-13,True,8.3,1682707
209000,2019-12-01,False,23.1,11797339
895870,2021-05-10,True,17.2,7617958
394690,2020-04-12,False,0.2,7830636
473950,2021-04-01,True,12.9,5733975
557340,2019-07-06,True,28.0,6218967
394690,2021-11-06,True,523.1,4314316
557340,2019-11-26,True,4.5,5103305
108710,2014-08-05,True,2.0,5977077
311310,2018-09-01,True,53.4,5045169
625960,2020-02-07,True,39.0,11294945
999220,2022-12-22,True,7.5,9031808
557340,2020-07-10,True,5.3,10185534
209000,2015-04-27,True,13.4,1433003
287390,2018-07-24,True,11.5,6627309
445220,2022-10-18,False,258.5,5799888
223470,2014-06-26,True,1.8,11416142
209000,2020-04-13,True,18.7,4241612
1999360,2022-11-22,True,2.6,9381579
843380,2022-05-08,True,2.1,13086492
10500,2019-06-30,True,67.9,8239138
209000,2021-05-11,True,34.2,13877355
843380,2018-12-12,True,185.7,11644446
481510,2018-02-15,True,31.4,12072203
32440,2022-12-23,True,79.5,4294455
625960,2022-02-02,False,0.1,9684205
108710,2014-05-04,True,2.3,11675404
847370,2019-01-02,True,1.0,11769232
108710,2016-07-16,True,136.7,8165772
110800,2020-06-14,True,9.3,1988901
57300,2016-04-04,False,8.5,11283189
557340,2022-01-01,True,6.4,1041024
605740,2019-07-07,True,53.1,9735548
557340,2020-03-11,False,2.2,1988901
17480,2017-08-13,True,44.3,11283189
1291340,2021-11-24,True,1.7,10810085
223470,2021-09-29,True,6.7,521720
394690,2016-04-08,True,15.3,8764068
32370,2016-05-14,False,0.6,7105180
1102190,2020-06-01,True,82.4,9623323
209000,2017-10-07,True,16.8,5938026
17480,2017-12-30,True,0.5,10193269
108710,2020-09-09,True,12.2,1146750
251060,2016-05-26,True,28.8,2937543
223470,2017-06-14,True,5.1,6284386
209000,2022-06-16,True,43.3,10268926
474960,2020-07-14,True,9.3,13953177
110800,2017-11-25,True,47.4,3544840
774181,2021-11-25,True,7.4,13556088
32440,2021-01-06,True,0.2,12276164
1102190,2020-11-28,True,9.2,13928447
847370,2022-04-12,True,3.8,12445572
57300,2014-02-12,True,27.3,11531798
843380,2020-05-27,True,3.9,8949883
2300,2020-12-26,True,6.2,10464935
719040,2020-09-24,True,107.3,8396650
394690,2016-04-08,True,235.9,4447782
474960,2019-03-27,True,13.1,11358694
1167450,2020-02-17,True,21.0,4792416
24200,2019-08-16,True,5.3,14019470
605740,2020-05-25,True,101.5,13410273
108710,2013-06-01,True,0.1,1625925
209000,2020-04-15,True,14.4,5233268
774181,2021-03-30,True,1.9,7025060
1253920,2021-05-20,True,98.6,12537817
108710,2014-01-03,True,11.8,12296929
481510,2022-03-20,True,25.6,699827
1253920,2022-05-12,False,26.6,9033289
32440,2020-12-22,True,5.1,7958042
1253920,2020-08-18,True,11.3,11769232
223470,2022-08-31,True,9.2,13533024
32370,2021-05-28,True,0.2,10193269
557340,2020-01-02,True,3.3,2391543
32440,2022-06-06,False,5.1,3131729
719040,2020-08-30,True,20.7,11944036
895870,2021-06-29,True,35.8,8725475
110800,2019-05-01,False,1.4,7103252
282070,2019-10-07,False,21.6,7803877
223470,2015-09-15,True,5.7,5596918
445220,2022-08-10,True,74.6,12767196
474960,2022-06-15,True,10.1,8033231
110800,2018-09-14,True,19.7,9261197
57300,2012-07-20,True,9.2,11752975
474960,2022-03-23,True,13.1,7984685
321360,2019-05-28,True,6.7,7163872
1097430,2022-09-01,True,54.1,7789942
209160,2013-12-09,False,2.3,5103305
843380,2021-06-03,True,23.1,10632204
17480,2021-11-01,True,15.9,11630439
57300,2015-05-07,True,59.7,4947147
207610,2022-10-03,True,20.1,9957015
474960,2016-10-02,True,8.7,5485991
481510,2018-04-11,False,13.1,12181568
916840,2022-01-23,True,3.9,9982526
557340,2019-07-11,True,3.3,9919892
209000,2015-02-25,True,130.4,4815522
1102190,2022-08-26,True,17.7,8625001
1102190,2021-03-03,True,443.0,11590012
282070,2017-06-08,True,14.6,12014212
557340,2019-11-23,True,11.2,8560591
57300,2022-07-12,True,19.6,4828382
481510,2017-02-23,True,13.0,4139396
625960,2020-02-07,False,0.9,1876888
445220,2018-02-10,False,69.5,11384283
999220,2021-04-08,True,9.7,7661383
1102190,2020-05-30,True,30.3,4965023
287390,2018-12-01,True,1.8,6058314
287390,2019-12-18,True,7.8,12208594
847370,2021-01-12,True,26.6,11630439
474960,2017-12-30,False,8.6,4426182
57300,2016-01-09,False,0.7,402435
209000,2022-08-08,False,10.8,11721563
223470,2021-12-10,True,65.0,3631544
322500,2016-02-25,True,16.3,11358694
222480,2021-01-01,True,11.5,12246612
847370,2022-08-01,True,12.8,12501573
110800,2019-02-07,True,30.4,6196825
895870,2021-05-29,True,38.1,1110272
474960,2019-06-19,True,25.5,8165772
282070,2017-11-22,False,18.5,9033289
282070,2017-06-21,True,17.0,13994206
